model_id,prompt_id,subtype_id,pair_id,task_type,pair_outcome,control_qid,perturbed_qid,control_input,perturbed_input,gold,control_raw_output,perturbed_raw_output,control_parsed_output,perturbed_parsed_output,control_error_type,perturbed_error_type,trigger_shape,trigger_explanation
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_092,extraction,flip_case,pair_main_ext_ocr_confusable_092_control,pair_main_ext_ocr_confusable_092_perturbed,【融资公告】远景智能Lab于2026年08月04日完成1200万元融资，内部编号AX2947，资金主要用于市场扩张。,【融资公告】远景智能Lab于Z026年08月04日完成1200万元融资，内部编号AX2947，资金主要用于市场扩张。,"{""amount"": ""1200万元"", ""company"": ""远景智能Lab"", ""date"": ""2026-08-04""}","{
  ""company"": ""远景智能Lab"",
  ""date"": ""2026-08-04"",
  ""amount"": ""1200万元""
}","{
  ""company"": ""远景智能Lab"",
  ""date"": ""Z026-08-04"",
  ""amount"": ""1200万元""
}","{""amount"": ""1200万元"", ""company"": ""远景智能Lab"", ""date"": ""2026-08-04""}","{""amount"": ""1200万元"", ""company"": ""远景智能Lab"", ""date"": ""Z026-08-04""}",ok,mismatch_date,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_093,extraction,flip_case,pair_main_ext_ocr_confusable_093_control,pair_main_ext_ocr_confusable_093_perturbed,公司公告：新纪元物流X2在2026年09月07日披露完成1500万元融资（记录号 AX2964），后续将重点投入渠道建设。,公司公告：新纪元物流X2在2026年09月07日披露完成IS00万元融资（记录号 AX2964），后续将重点投入渠道建设。,"{""amount"": ""1500万元"", ""company"": ""新纪元物流X2"", ""date"": ""2026-09-07""}","{
  ""company"": ""新纪元物流X2"",
  ""date"": ""2026-09-07"",
  ""amount"": ""1500万元""
}","```json
{
  ""company"": ""新纪元物流X2"",
  ""date"": ""2026-09-07"",
  ""amount"": ""IS00万元""
}
```","{""amount"": ""1500万元"", ""company"": ""新纪元物流X2"", ""date"": ""2026-09-07""}","{""amount"": ""IS00万元"", ""company"": ""新纪元物流X2"", ""date"": ""2026-09-07""}",ok,mismatch_amount,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_094,extraction,flip_case,pair_main_ext_ocr_confusable_094_control,pair_main_ext_ocr_confusable_094_perturbed,【融资公告】华澄资讯B8于2026年10月10日完成1800万元融资，内部编号AX2981，资金主要用于合规改造。,【融资公告】华澄资讯8B于2026年10月10日完成1800万元融资，内部编号AX2981，资金主要用于合规改造。,"{""amount"": ""1800万元"", ""company"": ""华澄资讯B8"", ""date"": ""2026-10-10""}","{
  ""company"": ""华澄资讯B8"",
  ""date"": ""2026-10-10"",
  ""amount"": ""1800万元""
}","{
  ""company"": ""华澄资讯8B"",
  ""date"": ""2026-10-10"",
  ""amount"": ""1800万元""
}","{""amount"": ""1800万元"", ""company"": ""华澄资讯B8"", ""date"": ""2026-10-10""}","{""amount"": ""1800万元"", ""company"": ""华澄资讯8B"", ""date"": ""2026-10-10""}",ok,mismatch_company,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_096,extraction,flip_case,pair_main_ext_ocr_confusable_096_control,pair_main_ext_ocr_confusable_096_perturbed,客服记录：用户问“北辰网络I研什么时候融资的？”客服答“2026年12月16日，金额2600万元，工单号AX3015，主要投向海外试点。”,客服记录：用户问“北辰网络I研什么时候融资的？”客服答“2026年12月16日，金额ZG00万元，工单号AX3015，主要投向海外试点。”,"{""amount"": ""2600万元"", ""company"": ""北辰网络I研"", ""date"": ""2026-12-16""}","```json
{
  ""company"": ""北辰网络I研"",
  ""date"": ""2026-12-16"",
  ""amount"": ""2600万元""
}
```","{
  ""company"": ""北辰网络I研"",
  ""date"": ""2026-12-16"",
  ""amount"": ""ZG00万元""
}","{""amount"": ""2600万元"", ""company"": ""北辰网络I研"", ""date"": ""2026-12-16""}","{""amount"": ""ZG00万元"", ""company"": ""北辰网络I研"", ""date"": ""2026-12-16""}",ok,mismatch_amount,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_097,extraction,flip_case,pair_main_ext_ocr_confusable_097_control,pair_main_ext_ocr_confusable_097_perturbed,工单摘要：关于长风教育2部融资信息，坐席确认“日期2026年01月19日，金额800万元，记录号AX3032，用途是算法研发”。,工单摘要：关于长风教育2部融资信息，坐席确认“日期Z026年01月19日，金额800万元，记录号AX3032，用途是算法研发”。,"{""amount"": ""800万元"", ""company"": ""长风教育2部"", ""date"": ""2026-01-19""}","{
  ""company"": ""长风教育2部"",
  ""date"": ""2026-01-19"",
  ""amount"": ""800万元""
}","{
  ""company"": ""长风教育2部"",
  ""date"": ""Z026-01-19"",
  ""amount"": ""800万元""
}","{""amount"": ""800万元"", ""company"": ""长风教育2部"", ""date"": ""2026-01-19""}","{""amount"": ""800万元"", ""company"": ""长风教育2部"", ""date"": ""Z026-01-19""}",ok,mismatch_date,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_099,extraction,flip_case,pair_main_ext_ocr_confusable_099_control,pair_main_ext_ocr_confusable_099_perturbed,工单摘要：关于万象云服AI融资信息，坐席确认“日期2026年03月25日，金额1000万元，记录号AX3066，用途是算力采购”。,工单摘要：关于万象云服AI融资信息，坐席确认“日期Z026年03月25日，金额1000万元，记录号AX3066，用途是算力采购”。,"{""amount"": ""1000万元"", ""company"": ""万象云服AI"", ""date"": ""2026-03-25""}","{
  ""company"": ""万象云服AI"",
  ""date"": ""2026-03-25"",
  ""amount"": ""1000万元""
}","{
  ""company"": ""万象云服AI"",
  ""date"": ""Z026-03-25"",
  ""amount"": ""1000万元""
}","{""amount"": ""1000万元"", ""company"": ""万象云服AI"", ""date"": ""2026-03-25""}","{""amount"": ""1000万元"", ""company"": ""万象云服AI"", ""date"": ""Z026-03-25""}",ok,mismatch_date,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_101,extraction,flip_case,pair_main_ext_ocr_confusable_101_control,pair_main_ext_ocr_confusable_101_perturbed,热帖摘要：#投融资圈 上有用户提到 沐川健康S3 于2026年05月04日完成1500万元融资，后续预算将用于渠道建设，配图标注了AX3100。,热帖摘要：#投融资圈 上有用户提到 沐川健康53 于2026年05月04日完成1500万元融资，后续预算将用于渠道建设，配图标注了AX3100。,"{""amount"": ""1500万元"", ""company"": ""沐川健康S3"", ""date"": ""2026-05-04""}","{
  ""company"": ""沐川健康S3"",
  ""date"": ""2026-05-04"",
  ""amount"": ""1500万元""
}","{
  ""company"": ""沐川健康53"",
  ""date"": ""2026-05-04"",
  ""amount"": ""1500万元""
}","{""amount"": ""1500万元"", ""company"": ""沐川健康S3"", ""date"": ""2026-05-04""}","{""amount"": ""1500万元"", ""company"": ""沐川健康53"", ""date"": ""2026-05-04""}",ok,mismatch_company,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_102,extraction,flip_case,pair_main_ext_ocr_confusable_102_control,pair_main_ext_ocr_confusable_102_perturbed,社媒贴文：有人转发说“青石出行M1在2026年06月07日拿到1800万元融资”，评论区补充这笔资金会投向合规改造，截图里还带着编号AX3117。,社媒贴文：有人转发说“青石出行M1在Z026年06月07日拿到1800万元融资”，评论区补充这笔资金会投向合规改造，截图里还带着编号AX3117。,"{""amount"": ""1800万元"", ""company"": ""青石出行M1"", ""date"": ""2026-06-07""}","{
  ""company"": ""青石出行M1"",
  ""date"": ""2026-06-07"",
  ""amount"": ""1800万元""
}","{
  ""company"": ""青石出行"",
  ""date"": ""Z026-06-07"",
  ""amount"": ""1800万元""
}","{""amount"": ""1800万元"", ""company"": ""青石出行M1"", ""date"": ""2026-06-07""}","{""amount"": ""1800万元"", ""company"": ""青石出行"", ""date"": ""Z026-06-07""}",ok,mismatch_company_date,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_103,extraction,flip_case,pair_main_ext_ocr_confusable_103_control,pair_main_ext_ocr_confusable_103_perturbed,热帖摘要：#创投观察 上有用户提到 深蓝能源E8 于2026年07月10日完成2000万元融资，后续预算将用于供应链升级，配图标注了AX3134。,热帖摘要：#创投观察 上有用户提到 深蓝能源EB 于2026年07月10日完成2000万元融资，后续预算将用于供应链升级，配图标注了AX3134。,"{""amount"": ""2000万元"", ""company"": ""深蓝能源E8"", ""date"": ""2026-07-10""}","```json
{
  ""company"": ""深蓝能源E8"",
  ""date"": ""2026-07-10"",
  ""amount"": ""2000万元""
}
```","```json
{
    ""company"": ""深蓝能源EB"",
    ""date"": ""2026-07-10"",
    ""amount"": ""2000万元""
}
```","{""amount"": ""2000万元"", ""company"": ""深蓝能源E8"", ""date"": ""2026-07-10""}","{""amount"": ""2000万元"", ""company"": ""深蓝能源EB"", ""date"": ""2026-07-10""}",ok,mismatch_company,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_106,extraction,flip_case,pair_main_ext_ocr_confusable_106_control,pair_main_ext_ocr_confusable_106_perturbed,邮件纪要：智元科技Z9已于2026年10月19日完成900万元融资（编号AX3185），后续预算主要投向产品迭代。,邮件纪要：智元科技29已于2026年10月19日完成900万元融资（编号AX3185），后续预算主要投向产品迭代。,"{""amount"": ""900万元"", ""company"": ""智元科技Z9"", ""date"": ""2026-10-19""}","{
  ""company"": ""智元科技Z9"",
  ""date"": ""2026-10-19"",
  ""amount"": ""900万元""
}","{
  ""company"": ""智元科技29"",
  ""date"": ""2026-10-19"",
  ""amount"": ""900万元""
}","{""amount"": ""900万元"", ""company"": ""智元科技Z9"", ""date"": ""2026-10-19""}","{""amount"": ""900万元"", ""company"": ""智元科技29"", ""date"": ""2026-10-19""}",ok,mismatch_company,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_107,extraction,flip_case,pair_main_ext_ocr_confusable_107_control,pair_main_ext_ocr_confusable_107_perturbed,"To: 投资团队
内容：确认 凌云航科A2 在2026年11月22日完成1000万元融资，备案号AX3202，这笔钱将用于算力采购。","To: 投资团队
内容：确认 凌云航科A2 在Z026年11月22日完成1000万元融资，备案号AX3202，这笔钱将用于算力采购。","{""amount"": ""1000万元"", ""company"": ""凌云航科A2"", ""date"": ""2026-11-22""}","{
  ""company"": ""凌云航科A2"",
  ""date"": ""2026-11-22"",
  ""amount"": ""1000万元""
}","{
  ""company"": ""凌云航科A2"",
  ""date"": ""Z026-11-22"",
  ""amount"": ""1000万元""
}","{""amount"": ""1000万元"", ""company"": ""凌云航科A2"", ""date"": ""2026-11-22""}","{""amount"": ""1000万元"", ""company"": ""凌云航科A2"", ""date"": ""Z026-11-22""}",ok,mismatch_date,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_109,extraction,flip_case,pair_main_ext_ocr_confusable_109_control,pair_main_ext_ocr_confusable_109_perturbed,"To: 投资团队
内容：确认 蓝海数据A1 在2026年01月01日完成1500万元融资，备案号AX3236，这笔钱将用于渠道建设。","To: 投资团队
内容：确认 蓝海数据AI 在2026年01月01日完成1500万元融资，备案号AX3236，这笔钱将用于渠道建设。","{""amount"": ""1500万元"", ""company"": ""蓝海数据A1"", ""date"": ""2026-01-01""}","{
  ""company"": ""蓝海数据A1"",
  ""date"": ""2026-01-01"",
  ""amount"": ""1500万元""
}","{
  ""company"": ""蓝海数据AI"",
  ""date"": ""2026-01-01"",
  ""amount"": ""1500万元""
}","{""amount"": ""1500万元"", ""company"": ""蓝海数据A1"", ""date"": ""2026-01-01""}","{""amount"": ""1500万元"", ""company"": ""蓝海数据AI"", ""date"": ""2026-01-01""}",ok,mismatch_company,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_111,extraction,flip_case,pair_main_ext_ocr_confusable_111_control,pair_main_ext_ocr_confusable_111_perturbed,IM 摘录：[投研群] “新纪元物流X2 已在2026年03月07日完成2000万元融资，追踪号AX3270，资金会投向供应链升级。”,IM 摘录：[投研群] “新纪元物流X2 已在2026年03月07日完成Z000万元融资，追踪号AX3270，资金会投向供应链升级。”,"{""amount"": ""2000万元"", ""company"": ""新纪元物流X2"", ""date"": ""2026-03-07""}","{
  ""company"": ""新纪元物流X2"",
  ""date"": ""2026-03-07"",
  ""amount"": ""2000万元""
}","{
  ""company"": ""新纪元物流"",
  ""date"": ""2026-03-07"",
  ""amount"": ""Z000万元""
}","{""amount"": ""2000万元"", ""company"": ""新纪元物流X2"", ""date"": ""2026-03-07""}","{""amount"": ""Z000万元"", ""company"": ""新纪元物流"", ""date"": ""2026-03-07""}",ok,mismatch_company_amount,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
DeepSeek-V3.2,P2,ocr_confusable,pair_main_ext_ocr_confusable_113,extraction,flip_case,pair_main_ext_ocr_confusable_113_control,pair_main_ext_ocr_confusable_113_perturbed,IM 摘录：[客服群] “华星科技I3 已在2026年05月13日完成800万元融资，追踪号AX3304，资金会投向算法研发。”,IM 摘录：[客服群] “华星科技I3 已在2026年05月13日完成BO0万元融资，追踪号AX3304，资金会投向算法研发。”,"{""amount"": ""800万元"", ""company"": ""华星科技I3"", ""date"": ""2026-05-13""}","{
  ""company"": ""华星科技I3"",
  ""date"": ""2026-05-13"",
  ""amount"": ""800万元""
}","{
  ""company"": ""华星科技"",
  ""date"": ""2026-05-13"",
  ""amount"": ""8000万元""
}","{""amount"": ""800万元"", ""company"": ""华星科技I3"", ""date"": ""2026-05-13""}","{""amount"": ""8000万元"", ""company"": ""华星科技"", ""date"": ""2026-05-13""}",ok,mismatch_company_amount,ocr_confusion_near_key_slot,OCR 易混字符落在关键槽位附近，模型未完成必要的字符归一化，导致字段级精确匹配失败。
